id,link,operation,address,size,dorms,toilets,garage,price,additional_costs
2604022774.0,https://www.vivareal.com.br/imovel/sala-comercial-pinheiros-sao-paulo-139m2-aluguel-RS12500-id-2604022774/,renting,"Avenida Pedroso de Morais - Pinheiros, São Paulo",139 m²,,3,,R$ 12.500/mês,Cond. R$ 2.800 • IPTU R$ 500
2479773792.0,https://www.vivareal.com.br/imovel/sala-comercial-brooklin-paulista-sao-paulo-com-garagem-132m2-aluguel-RS7000-id-2479773792/,renting,"Rua Arandu - Brooklin Paulista, São Paulo",132 m²,,4,4,R$ 7.000/mês,Cond. R$ 2.860 • IPTU R$ 1.359
,,renting,"Avenida Magalhães de Castro - Butantã, São Paulo",212 m²,,4,6,R$ 25.417/mês,Cond. R$ 5.295 • IPTU R$ 3.177
2791378316.0,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-paulista-sao-paulo-com-garagem-162m2-aluguel-RS8497-id-2791378316/,renting,"Rua Cravinhos - Jardim Paulista, São Paulo",162 m²,3,1,1,R$ 8.497/mês,Cond. R$ 1.990 • IPTU R$ 650
,,renting,"Rua Ribeiro do Vale - Brooklin Paulista, São Paulo",167 m²,,2-3,4,R$ 9.000/mês,Cond. R$ 4.446 • IPTU R$ 1.650
2567501312.0,https://www.vivareal.com.br/imovel/sala-comercial-vila-olimpia-sao-paulo-com-garagem-100m2-aluguel-RS8500-id-2567501312/,renting,"Rua Casa do Ator - Vila Olímpia, São Paulo",100 m²,,3,2,R$ 8.500/mês,Cond. R$ 1.641
,,renting,"Avenida Paulista - Bela Vista, São Paulo",158 m²,,2,4,R$ 11.000/mês,Cond. R$ 3.600 • IPTU R$ 2.300
,,renting,"Avenida das Nações Unidas - Brooklin Paulista, São Paulo",120 m²,,2-3,3,R$ 10.200/mês,Cond. R$ 4.560 • IPTU R$ 1.302
2716491001.0,https://www.vivareal.com.br/imovel/sala-comercial-cerqueira-cesar-sao-paulo-com-garagem-72m2-aluguel-RS12000-id-2716491001/,renting,"Rua Cristiano Viana - Cerqueira César, São Paulo",72 m²,,3,2,R$ 12.000/mês,Cond. R$ 1.817
2666367617.0,https://www.vivareal.com.br/imovel/sala-comercial-campo-belo-sao-paulo-40m2-aluguel-RS1500-id-2666367617/,renting,"Rua Vieira de Morais - Campo Belo, São Paulo",40 m²,,1,,R$ 1.500/mês,IPTU R$ 680
2645880621.0,https://www.vivareal.com.br/imovel/sala-comercial-vila-olimpia-sao-paulo-com-garagem-208m2-aluguel-RS10680-id-2645880621/,renting,"Rua Gomes de Carvalho - Vila Olímpia, São Paulo",208 m²,,6,8,R$ 10.680/mês,Cond. R$ 3.848 • IPTU R$ 2.080
2639824870.0,https://www.vivareal.com.br/imovel/sala-comercial-cidade-moncoes-sao-paulo-com-garagem-86m2-aluguel-RS4200-id-2639824870/,renting,"Rua Samuel Morse - Cidade Monções, São Paulo",86 m²,,2,2,R$ 4.200/mês,Cond. R$ 2.107 • IPTU R$ 375
2696248275.0,https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-moema-zona-sul-sao-paulo-com-garagem-680m2-aluguel-RS90000-id-2696248275/,renting,"Avenida Itacira - Planalto Paulista, São Paulo",680 m²,4,6,6,R$ 90.000/mês,Cond. R$ 9.700 • IPTU R$ 1.229
2775629653.0,https://www.vivareal.com.br/imovel/sala-comercial-pinheiros-zona-oeste-sao-paulo-com-garagem-1127m2-aluguel-RS100000-id-2775629653/,renting,"Avenida Doutora Ruth Cardoso - Pinheiros, São Paulo",1127 m²,,12,27,R$ 100.000/mês,Cond. R$ 29.000 • IPTU R$ 18.000
2579101910.0,https://www.vivareal.com.br/imovel/sala-comercial-vila-olimpia-zona-sul-sao-paulo-com-garagem-643m2-aluguel-RS78001-id-2579101910/,renting,"Rua Gomes de Carvalho - Vila Olímpia, São Paulo",643 m²,,12,20,R$ 78.001/mês,Cond. R$ 9.000 • IPTU R$ 2.802
2622903433.0,https://www.vivareal.com.br/imovel/sala-comercial-vila-olimpia-sao-paulo-com-garagem-392m2-aluguel-RS38532-id-2622903433/,renting,"Avenida Doutor Cardoso de Melo - Vila Olímpia, São Paulo",392 m²,,4,8,R$ 38.532/mês,Cond. R$ 7.549 • IPTU R$ 3.915
2621467851.0,https://www.vivareal.com.br/imovel/sala-comercial-vila-mariana-sao-paulo-35m2-aluguel-RS1800-id-2621467851/,renting,"Rua Cubatão - Vila Mariana, São Paulo",35 m²,,1,,R$ 1.800/mês,Cond. R$ 1.200 • IPTU R$ 74
2651678755.0,https://www.vivareal.com.br/imovel/sala-comercial-vila-olimpia-sao-paulo-com-garagem-356m2-aluguel-RS22802-id-2651678755/,renting,"Rua Gomes de Carvalho - Vila Olímpia, São Paulo",356 m²,,4,5,R$ 22.802/mês,Cond. R$ 2.900 • IPTU R$ 1.001
2639825456.0,https://www.vivareal.com.br/imovel/sala-comercial-vila-cordeiro-sao-paulo-com-garagem-70m2-venda-RS750000-id-2639825456/,renting,"Avenida Doutor Chucri Zaidan - Vila Cordeiro, São Paulo",70 m²,,1,2,R$ 4.700/mês,Cond. R$ 1.050 • IPTU R$ 520
2729341236.0,https://www.vivareal.com.br/imovel/predio-comercial-tatuape-sao-paulo-19929m2-aluguel-RS700000-id-2729341236/,renting,"Avenida Condessa Elisabeth de Robiano - Tatuapé, São Paulo",19929 m²,,,,R$ 700.000/mês,IPTU R$ 106.747
,,renting,"Rua Tenente Negrão - Itaim Bibi, São Paulo",36 m²,1,1,1,R$ 2.900/mês,Cond. R$ 1.750 • IPTU R$ 250
2658806303.0,https://www.vivareal.com.br/imovel/sala-comercial-pinheiros-sao-paulo-com-garagem-132m2-venda-RS2800000-id-2658806303/,renting,"Rua Artur de Azevedo - Pinheiros, São Paulo",132 m²,,4,4,R$ 12.100/mês,Cond. R$ 2.160 • IPTU R$ 1.400
2694297939.0,https://www.vivareal.com.br/imovel/casa-4-quartos-planalto-paulista-sao-paulo-com-garagem-135m2-venda-RS1490000-id-2694297939/,renting,"Rua Francisco de Paula Brito - Planalto Paulista, São Paulo",135 m²,4,5,2,R$ 7.500/mês,IPTU R$ 346
2551973175.0,https://www.vivareal.com.br/imovel/sala-comercial-pinheiros-sao-paulo-com-garagem-139m2-aluguel-RS12000-id-2551973175/,renting,"Rua Pais Leme - Pinheiros, São Paulo",139 m²,,1,3,R$ 12.000/mês,Cond. R$ 2.101 • IPTU R$ 901
,,renting,"Rua Agente Gomes - Jardim São Paulo(Zona Norte), São Paulo",227 m²,4,3-5,3,R$ 6.000/mês,Cond. R$ 3.535 • IPTU R$ 1.418
,,renting,"Avenida Brigadeiro Faria Lima - Itaim Bibi, São Paulo",240 m²,,3,5-8,R$ 24.001/mês,Cond. R$ 5.687 • IPTU R$ 4.719
2666012942.0,https://www.vivareal.com.br/imovel/imovel-comercial-santana-sao-paulo-120m2-aluguel-RS4900-id-2666012942/,renting,"Rua Doutor Olavo Egídio - Santana, São Paulo",120 m²,,1,,R$ 4.900/mês,IPTU R$ 300
2668538138.0,https://www.vivareal.com.br/imovel/sala-comercial-vila-olimpia-sao-paulo-com-garagem-201m2-aluguel-RS16082-id-2668538138/,renting,"Avenida Doutor Cardoso de Melo - Vila Olímpia, São Paulo",201 m²,,4,3,R$ 16.082/mês,Cond. R$ 4.000 • IPTU R$ 2.001
2580131763.0,https://www.vivareal.com.br/imovel/sala-comercial-itaim-bibi-sao-paulo-com-garagem-200m2-aluguel-RS20001-id-2580131763/,renting,"Rua Joaquim Floriano - Itaim Bibi, São Paulo",200 m²,,6,8,R$ 20.001/mês,Cond. R$ 2.629 • IPTU R$ 1.162
2629801287.0,https://www.vivareal.com.br/imovel/sala-comercial-vila-nova-conceicao-sao-paulo-com-garagem-250m2-aluguel-RS16230-id-2629801287/,renting,"Rua Ministro Jesuíno Cardoso - Vila Nova Conceição, São Paulo",250 m²,,4,5,R$ 16.230/mês,Cond. R$ 4.780 • IPTU R$ 1.958
,,renting,"Rua Doutor Renato Paes de Barros - Itaim Bibi, São Paulo",254 m²,,4-5,4-5,R$ 25.402/mês,Cond. R$ 4.233 • IPTU R$ 2.245
2639827083.0,https://www.vivareal.com.br/imovel/sala-comercial-cidade-moncoes-sao-paulo-com-garagem-360m2-aluguel-RS51000-id-2639827083/,renting,"Avenida Engenheiro Luiz Carlos Berrini - Cidade Monções, São Paulo",360 m²,,6,6,R$ 51.000/mês,Cond. R$ 6.500 • IPTU R$ 3.200
2647768358.0,https://www.vivareal.com.br/imovel/sala-comercial-paraiso-sao-paulo-com-garagem-205m2-aluguel-RS28450-id-2647768358/,renting,"Rua Doutor Rafael de Barros - Paraíso, São Paulo",205 m²,,3,5,R$ 28.450/mês,Cond. R$ 4.673 • IPTU R$ 2.040
2681901299.0,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-buarque-sao-paulo-68m2-aluguel-RS2300-id-2681901299/,renting,"Rua Doutor Frederico Steidel - Vila Buarque, São Paulo",68 m²,1,1,,R$ 2.300/mês,Cond. R$ 335
2688066408.0,https://www.vivareal.com.br/imovel/sala-comercial-cidade-moncoes-sao-paulo-com-garagem-187m2-aluguel-RS7000-id-2688066408/,renting,"Rua Geraldo Flausino Gomes - Cidade Monções, São Paulo",187 m²,,3,4,R$ 7.000/mês,Cond. R$ 1.752 • IPTU R$ 1.650
2541169527.0,https://www.vivareal.com.br/imovel/sala-comercial-pinheiros-sao-paulo-com-garagem-200m2-aluguel-RS14000-id-2541169527/,renting,"Rua Amália de Noronha - Pinheiros, São Paulo",200 m²,,4,6,R$ 14.000/mês,Cond. R$ 3.384 • IPTU R$ 2.872
2675941899.0,https://www.vivareal.com.br/imovel/sala-comercial-itaim-bibi-sao-paulo-com-garagem-224m2-aluguel-RS22401-id-2675941899/,renting,"Rua Pedroso Alvarenga - Itaim Bibi, São Paulo",224 m²,,4,4,R$ 22.401/mês,Cond. R$ 4.233 • IPTU R$ 2.333
,,renting,"Alameda Franca - Jardim Paulista, São Paulo",45 m²,1,1,1,R$ 2.870/mês,Cond. R$ 2.550 • IPTU R$ 480
,,renting,"Rua André Ampére - Brooklin Paulista, São Paulo",73 m²,,0-2,2,R$ 5.110/mês,Cond. R$ 1.551 • IPTU R$ 1.300
2639826548.0,https://www.vivareal.com.br/imovel/sala-comercial-consolacao-sao-paulo-com-garagem-100m2-aluguel-RS8000-id-2639826548/,renting,"Avenida Angélica - Consolação, São Paulo",100 m²,,2,2,R$ 8.000/mês,Cond. R$ 2.700 • IPTU R$ 1.600
,,renting,"Rua Gomes de Carvalho - Vila Olímpia, São Paulo",212 m²,,4,4,R$ 11.000/mês,Cond. R$ 3.365 • IPTU R$ 2.062
2652993560.0,https://www.vivareal.com.br/imovel/predio-comercial-jardim-trussardi-sao-paulo-595m2-aluguel-RS8000-id-2652993560/,renting,"Rua Keisuke Koza - Jardim Trussardi, São Paulo",595 m²,,,,R$ 8.000/mês,IPTU R$ 2.096
,,renting,"Alameda dos Jurupis - Indianópolis, São Paulo",26 m²,1,1,,R$ 2.900/mês,Cond. R$ 700 • IPTU R$ 150
,,renting,"Rua Pedroso Alvarenga - Itaim Bibi, São Paulo",137 m²,,3,4,R$ 15.000/mês,Cond. R$ 3.350 • IPTU R$ 900
,,renting,"Avenida Paulista - Bela Vista, São Paulo",157 m²,,2-3,4,R$ 9.000/mês,Cond. R$ 4.000 • IPTU R$ 4.452
2639819296.0,https://www.vivareal.com.br/imovel/sala-comercial-vila-cordeiro-sao-paulo-com-garagem-75m2-aluguel-RS4800-id-2639819296/,renting,"Avenida Doutor Chucri Zaidan - Vila Cordeiro, São Paulo",75 m²,,1,2,R$ 4.800/mês,Cond. R$ 1.275 • IPTU R$ 380
2660996526.0,https://www.vivareal.com.br/imovel/sala-comercial-itaim-bibi-sao-paulo-com-garagem-135m2-venda-RS2160000-id-2660996526/,renting,"Rua Doutor Renato Paes de Barros - Itaim Bibi, São Paulo",135 m²,,3,3,R$ 16.002/mês,Cond. R$ 2.775 • IPTU R$ 1.154
2566873733.0,https://www.vivareal.com.br/imovel/sala-comercial-cidade-moncoes-sao-paulo-com-garagem-720m2-aluguel-RS57601-id-2566873733/,renting,"Avenida Engenheiro Luiz Carlos Berrini - Cidade Monções, São Paulo",720 m²,,5,10,R$ 57.601/mês,Cond. R$ 1.500 • IPTU R$ 1.002
2667065698.0,https://www.vivareal.com.br/imovel/sala-comercial-pinheiros-sao-paulo-com-garagem-120m2-aluguel-RS7800-id-2667065698/,renting,"Rua Cardeal Arcoverde - Pinheiros, São Paulo",120 m²,,3,2,R$ 7.800/mês,Cond. R$ 2.616 • IPTU R$ 1.196
,,renting,"Rua Mauro - Saúde, São Paulo",531 m²,5,4,2,R$ 12.500/mês,IPTU R$ 2.100
2713329814.0,https://www.vivareal.com.br/imovel/imovel-comercial-4-quartos-cidade-mae-do-ceu-sao-paulo-com-garagem-150m2-aluguel-RS6000-id-2713329814/,renting,"Rua Jarinu - Cidade Mãe do Céu, São Paulo",150 m²,4,4,2,R$ 6.000/mês,IPTU R$ 915
2663557277.0,https://www.vivareal.com.br/imovel/sala-comercial-cidade-moncoes-sao-paulo-com-garagem-153m2-aluguel-RS6000-id-2663557277/,renting,"Rua Flórida - Cidade Monções, São Paulo",153 m²,,2,3,R$ 6.000/mês,Cond. R$ 2.500 • IPTU R$ 1.550
2639823678.0,https://www.vivareal.com.br/imovel/sala-comercial-santo-amaro-sao-paulo-com-garagem-95m2-aluguel-RS7900-id-2639823678/,renting,"Viaduto Vereador José Diniz - Santo Amaro, São Paulo",95 m²,,4,4,R$ 7.900/mês,Cond. R$ 2.770 • IPTU R$ 1.100
2660995721.0,https://www.vivareal.com.br/imovel/sala-comercial-itaim-bibi-sao-paulo-com-garagem-185m2-aluguel-RS15001-id-2660995721/,renting,"Avenida Brigadeiro Faria Lima - Itaim Bibi, São Paulo",185 m²,,2,1,R$ 15.001/mês,Cond. R$ 1.835 • IPTU R$ 804
2627015314.0,https://www.vivareal.com.br/imovel/sala-comercial-vila-buarque-sao-paulo-com-garagem-126m2-venda-RS848000-id-2627015314/,renting,"Rua Major Sertório - Vila Buarque, São Paulo",126 m²,,2,2,R$ 5.000/mês,Cond. R$ 1.500
2639822777.0,https://www.vivareal.com.br/imovel/sala-comercial-vila-nova-conceicao-sao-paulo-com-garagem-200m2-aluguel-RS14800-id-2639822777/,renting,"Avenida Santo Amaro - Vila Nova Conceição, São Paulo",200 m²,,2,6,R$ 14.800/mês,Cond. R$ 4.660 • IPTU R$ 2.330
2653813406.0,https://www.vivareal.com.br/imovel/sala-comercial-jardim-paulista-sao-paulo-com-garagem-146m2-aluguel-RS11000-id-2653813406/,renting,"Alameda Campinas - Jardim Paulista, São Paulo",146 m²,,4,4,R$ 11.000/mês,Cond. R$ 2.538 • IPTU R$ 2.339
2549888264.0,https://www.vivareal.com.br/imovel/sala-comercial-vila-olimpia-sao-paulo-com-garagem-560m2-aluguel-RS25002-id-2549888264/,renting,"Alameda Raja Gabaglia - Vila Olímpia, São Paulo",560 m²,,4,8,R$ 25.002/mês,Cond. R$ 8.510 • IPTU R$ 2.511
2552102885.0,https://www.vivareal.com.br/imovel/sala-comercial-itaim-bibi-sao-paulo-com-garagem-181m2-aluguel-RS16002-id-2552102885/,renting,"Rua Iguatemi - Itaim Bibi, São Paulo",181 m²,,1,2,R$ 16.002/mês,Cond. R$ 7.965 • IPTU R$ 5.430
,,renting,"Rua Leopoldo Couto Magalhães Júnior - Itaim Bibi, São Paulo",130 m²,,3,2,R$ 15.000/mês,Cond. R$ 1.749 • IPTU R$ 619
2662911983.0,https://www.vivareal.com.br/imovel/sala-comercial-vila-olimpia-sao-paulo-com-garagem-794m2-aluguel-RS85403-id-2662911983/,renting,"Rua Funchal - Vila Olímpia, São Paulo",794 m²,,11,11,R$ 85.403/mês,Cond. R$ 20.000 • IPTU R$ 10.001
2610107205.0,https://www.vivareal.com.br/imovel/sala-comercial-itaim-bibi-sao-paulo-com-garagem-82m2-aluguel-RS9000-id-2610107205/,renting,"Rua Bandeira Paulista - Itaim Bibi, São Paulo",82 m²,,2,3,R$ 9.000/mês,Cond. R$ 2.030 • IPTU R$ 1.500
,,renting,"Avenida São Luís - República, São Paulo",196 m²,,3,,R$ 4.500/mês,Cond. R$ 3.400 • IPTU R$ 268
2660174458.0,https://www.vivareal.com.br/imovel/sala-comercial-consolacao-sao-paulo-com-garagem-324m2-venda-RS1199000-id-2660174458/,renting,"Rua da Consolação - Consolação, São Paulo",324 m²,,3,3,R$ 6.000/mês,Cond. R$ 3.360 • IPTU R$ 540
2688567015.0,https://www.vivareal.com.br/imovel/imovel-comercial-perdizes-sao-paulo-com-garagem-200m2-venda-RS2200000-id-2688567015/,renting,"Rua Doutor Franco da Rocha - Perdizes, São Paulo",200 m²,,3,3,R$ 5.500/mês,IPTU R$ 2.211
2459322474.0,https://www.vivareal.com.br/imovel/sala-comercial-cidade-moncoes-sao-paulo-com-garagem-136m2-aluguel-RS12920-id-2459322474/,renting,"Rua Surubim - Cidade Monções, São Paulo",136 m²,,4,4,R$ 12.920/mês,Cond. R$ 3.860 • IPTU R$ 1.515
2674786379.0,https://www.vivareal.com.br/imovel/imovel-comercial-vila-buarque-sao-paulo-221m2-aluguel-RS17000-id-2674786379/,renting,"Rua das Palmeiras - Vila Buarque, São Paulo",221 m²,,4,,R$ 17.000/mês,IPTU R$ 1.995
2713337762.0,https://www.vivareal.com.br/imovel/sala-comercial-cidade-moncoes-sao-paulo-com-garagem-120m2-aluguel-RS9000-id-2713337762/,renting,"Avenida Engenheiro Luiz Carlos Berrini - Cidade Monções, São Paulo",120 m²,,3,4,R$ 9.000/mês,Cond. R$ 2.063 • IPTU R$ 1.992
2567775064.0,https://www.vivareal.com.br/imovel/predio-comercial-vila-prudente-sao-paulo-80m2-aluguel-RS2500-id-2567775064/,renting,"Rua Maria Daffre - Vila Prudente, São Paulo",80 m²,,,,R$ 2.500/mês,IPTU R$ 300
2490877878.0,https://www.vivareal.com.br/imovel/predio-comercial-parque-imperial-sao-paulo-240m2-aluguel-RS8000-id-2490877878/,renting,"Rua Ibituruna - Parque Imperial, São Paulo",240 m²,,5,,R$ 8.000/mês,IPTU R$ 1.150
2669867999.0,https://www.vivareal.com.br/imovel/sala-comercial-jardim-paulistano-sao-paulo-com-garagem-257m2-aluguel-RS28500-id-2669867999/,renting,"Avenida Brigadeiro Faria Lima - Jardim Paulistano, São Paulo",257 m²,,2,5,R$ 28.500/mês,Cond. R$ 6.484 • IPTU R$ 5.674
,,renting,"Rua Clodomiro Amazonas - Vila Nova Conceição, São Paulo",175 m²,,0-2,3-4,R$ 13.001/mês,Cond. R$ 4.900 • IPTU R$ 21.034
2556022190.0,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nhocune-sao-paulo-36m2-venda-RS176900-id-2556022190/,renting," - Vila Nhocune, São Paulo",36 m²,1,1,,R$ 1.550/mês,
,,renting,"Avenida Roque Petroni Júnior - Jardim das Acácias, São Paulo",80 m²,,2,2,R$ 7.600/mês,Cond. R$ 3.100 • IPTU R$ 770
2658799602.0,https://www.vivareal.com.br/imovel/sala-comercial-cerqueira-cesar-sao-paulo-com-garagem-120m2-venda-RS3800000-id-2658799602/,renting,"Rua Melo Alves - Cerqueira César, São Paulo",120 m²,,4,3,R$ 16.000/mês,Cond. R$ 1.800 • IPTU R$ 1.500
,,renting,"Avenida Brigadeiro Faria Lima - Itaim Bibi, São Paulo",440 m²,,4,6,R$ 25.000/mês,Cond. R$ 10.200 • IPTU R$ 3.800
,,renting,"Rua Pequetita - Vila Olímpia, São Paulo",236 m²,,2-4,4,R$ 15.000/mês,Cond. R$ 4.100 • IPTU R$ 806
,,renting,"Alameda Raja Gabaglia - Vila Olímpia, São Paulo",240 m²,,2-3,3,R$ 16.000/mês,Cond. R$ 3.000 • IPTU R$ 960
2731019223.0,https://www.vivareal.com.br/imovel/predio-comercial-vila-nova-conceicao-sao-paulo-com-garagem-800m2-aluguel-RS56000-id-2731019223/,renting,"Rua Indiaroba - Vila Nova Conceição, São Paulo",800 m²,,2,1,R$ 56.000/mês,IPTU R$ 3.980
2533976888.0,https://www.vivareal.com.br/imovel/imovel-comercial-cerqueira-cesar-sao-paulo-125m2-aluguel-RS5900-id-2533976888/,renting,"Rua Augusta - Cerqueira César, São Paulo",125 m²,,2,,R$ 5.900/mês,Cond. R$ 2.284 • IPTU R$ 492
2756301524.0,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipiranga-sao-paulo-com-garagem-45m2-venda-RS500000-id-2756301524/,renting,"Rua Dois de Julho - Ipiranga, São Paulo",45 m²,1,1,1,R$ 3.100/mês,Cond. R$ 850 • IPTU R$ 120
2584502474.0,https://www.vivareal.com.br/imovel/flat-1-quartos-vila-nova-conceicao-sao-paulo-com-garagem-40m2-aluguel-RS2925-id-2584502474/,renting,"Rua Diogo Jácome - Vila Nova Conceição, São Paulo",40 m²,1,1,1,R$ 2.925/mês,Cond. R$ 2.625 • IPTU R$ 300
,,renting,"Avenida Angélica - Santa Cecília, São Paulo",50 m²,,2,2,R$ 5.000/mês,Cond. R$ 800 • IPTU R$ 500
2636570597.0,https://www.vivareal.com.br/imovel/sala-comercial-santo-amaro-sao-paulo-com-garagem-60m2-venda-RS640000-id-2636570597/,renting,"Avenida Vereador José Diniz - Santo Amaro, São Paulo",60 m²,,4,2,R$ 3.600/mês,Cond. R$ 1.048 • IPTU R$ 414
2689618729.0,https://www.vivareal.com.br/imovel/ponto-comercial-vila-mariana-sao-paulo-140m2-aluguel-RS4000-id-2689618729/,renting,"Rua Domingos de Morais - Vila Mariana, São Paulo",140 m²,,2,,R$ 4.000/mês,IPTU R$ 857
2684475309.0,https://www.vivareal.com.br/imovel/sala-comercial-vila-olimpia-sao-paulo-com-garagem-206m2-aluguel-RS16484-id-2684475309/,renting,"Rua Helena - Vila Olímpia, São Paulo",206 m²,,4,4,R$ 16.484/mês,Cond. R$ 3.090 • IPTU R$ 1.443
2688075048.0,https://www.vivareal.com.br/imovel/sala-comercial-cidade-moncoes-sao-paulo-com-garagem-254m2-aluguel-RS8000-id-2688075048/,renting,"Rua Arizona - Cidade Monções, São Paulo",254 m²,,5,5,R$ 8.000/mês,Cond. R$ 4.352 • IPTU R$ 2.890
2639822619.0,https://www.vivareal.com.br/imovel/sala-comercial-brooklin-paulista-sao-paulo-com-garagem-214m2-aluguel-RS13500-id-2639822619/,renting,"Avenida Nova Independência - Brooklin Paulista, São Paulo",214 m²,,2,6,R$ 13.500/mês,Cond. R$ 3.210 • IPTU R$ 1.840
2632112603.0,https://www.vivareal.com.br/imovel/galpao-deposito-armazem-vila-leopoldina-sao-paulo-1218m2-aluguel-RS54800-id-2632112603/,renting," - Vila Leopoldina, São Paulo",1218 m²,,2,,R$ 54.800/mês,IPTU R$ 4.872
2626217957.0,https://www.vivareal.com.br/imovel/predio-comercial-carandiru-sao-paulo-341m2-aluguel-RS18999-id-2626217957/,renting," - Carandiru, São Paulo",341 m²,,9,,R$ 18.999/mês,IPTU R$ 1.040
2721344877.0,https://www.vivareal.com.br/imovel/apartamento-3-quartos-moema-sao-paulo-com-garagem-125m2-aluguel-RS10200-id-2721344877/,renting,"Avenida Macuco - Moema, São Paulo",125 m²,3,4,2,R$ 10.200/mês,Cond. R$ 1.509 • IPTU R$ 1.020
2641997389.0,https://www.vivareal.com.br/imovel/predio-comercial-vila-gomes-cardim-sao-paulo-120m2-aluguel-RS7400-id-2641997389/,renting,"Rua Serra do Japi - Vila Gomes Cardim, São Paulo",120 m²,,1,,R$ 7.400/mês,Cond. R$ 900 • IPTU R$ 1.100
2792402321.0,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-gertrudes-sao-paulo-com-garagem-127m2-aluguel-RS9998-id-2792402321/,renting,"Rua Bacaetava - Vila Gertrudes, São Paulo",127 m²,3,4,3,R$ 9.998/mês,Cond. R$ 2.500 • IPTU R$ 750
2622446271.0,https://www.vivareal.com.br/imovel/sala-comercial-1-quartos-vila-olimpia-sao-paulo-com-garagem-474m2-aluguel-RS32000-id-2622446271/,renting,"Avenida Doutor Cardoso de Melo - Vila Olímpia, São Paulo",474 m²,1,6,13,R$ 32.000/mês,Cond. R$ 8.950 • IPTU R$ 5.240
2457145520.0,https://www.vivareal.com.br/imovel/predio-comercial-vila-pereira-barreto-sao-paulo-250m2-aluguel-RS4800-id-2457145520/,renting,"Avenida Cabo Adão Pereira - Vila Pereira Barreto, São Paulo",250 m²,,4,,R$ 4.800/mês,
2652572098.0,https://www.vivareal.com.br/imovel/sala-comercial-itaim-bibi-sao-paulo-com-garagem-116m2-aluguel-RS10001-id-2652572098/,renting,"Rua Bandeira Paulista - Itaim Bibi, São Paulo",116 m²,,2,2,R$ 10.001/mês,Cond. R$ 4.365 • IPTU R$ 1.923
2647893697.0,https://www.vivareal.com.br/imovel/ponto-comercial-vila-mariana-sao-paulo-com-garagem-700m2-aluguel-RS28000-id-2647893697/,renting,"Rua Tutóia - Vila Mariana, São Paulo",700 m²,,,6,R$ 28.000/mês,IPTU R$ 4.230
2653824362.0,https://www.vivareal.com.br/imovel/sala-comercial-pinheiros-sao-paulo-com-garagem-145m2-aluguel-RS9000-id-2653824362/,renting,"Rua Cláudio Soares - Pinheiros, São Paulo",145 m²,,,3,R$ 9.000/mês,Cond. R$ 2.244 • IPTU R$ 1.231
2582457433.0,https://www.vivareal.com.br/imovel/sala-comercial-vila-olimpia-sao-paulo-com-garagem-170m2-aluguel-RS13502-id-2582457433/,renting,"Rua Ramos Batista - Vila Olímpia, São Paulo",170 m²,,3,4,R$ 13.502/mês,Cond. R$ 5.900 • IPTU R$ 3.100
2699779478.0,https://www.vivareal.com.br/imovel/sala-comercial-pinheiros-sao-paulo-com-garagem-160m2-aluguel-RS16000-id-2699779478/,renting,"Rua Cunha Gago - Pinheiros, São Paulo",160 m²,,3,4,R$ 16.000/mês,Cond. R$ 4.700 • IPTU R$ 1.550
2660161687.0,https://www.vivareal.com.br/imovel/sala-comercial-vila-olimpia-sao-paulo-com-garagem-218m2-aluguel-RS11455-id-2660161687/,renting,"Rua Gomes de Carvalho - Vila Olímpia, São Paulo",218 m²,,5,7,R$ 11.455/mês,Cond. R$ 4.465 • IPTU R$ 2.515
,,renting,"Avenida das Nações Unidas - Vila Gertrudes, São Paulo",416 m²,,2-6,7,R$ 15.000/mês,Cond. R$ 6.963 • IPTU R$ 5.021
2781595013,https://www.vivareal.com.br/imovel/sala-comercial-itaim-bibi-zona-sul-sao-paulo-com-garagem-500m2-aluguel-RS55000-id-2781595013/,renting,"Rua Leopoldo Couto Magalhães Júnior - Itaim Bibi, São Paulo",500 m²,,10,19,R$ 55.000/mês,Cond. R$ 9.279 • IPTU R$ 9.382
2563488736,https://www.vivareal.com.br/imovel/sala-comercial-vila-olimpia-zona-sul-sao-paulo-com-garagem-275m2-aluguel-RS19402-id-2563488736/,renting,"Avenida Brigadeiro Faria Lima - Itaim Bibi, São Paulo",275 m²,,4,10,R$ 19.402/mês,Cond. R$ 1.549 • IPTU R$ 1.451
2733157430,https://www.vivareal.com.br/imovel/apartamento-1-quartos-consolacao-centro-sao-paulo-com-garagem-42m2-aluguel-RS3100-id-2733157430/,renting,"Rua Frei Caneca - Consolação, São Paulo",42 m²,1,1,1,R$ 3.100/mês,Cond. R$ 734 • IPTU R$ 280
2582298364,https://www.vivareal.com.br/imovel/sala-comercial-vila-olimpia-sao-paulo-com-garagem-410m2-aluguel-RS28002-id-2582298364/,renting,"Rua Gomes de Carvalho - Vila Olímpia, São Paulo",410 m²,,7,10,R$ 28.002/mês,Cond. R$ 9.140 • IPTU R$ 2.348
