id,link,title,operation,address,size,dorms,toilets,garage,price,additional_costs,features,type,street,neighborhood,city,state,latitude,longitude
2568268011,https://www.vivareal.com.br/imovel/sobrado-2-quartos-jardim-arize-zona-leste-sao-paulo-com-garagem-120m2-venda-RS370000-id-2568268011/,"Casa com 2 Quartos à Venda, 120m²",selling,"Jardim Arize, São Paulo - SP",120,2,1,3,370000,0,,Casa,Jardim Arize,Jardim Arize,São Paulo,SP,-23.5475,-46.63611
2595040687,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-madalena-zona-oeste-sao-paulo-com-garagem-92m2-venda-RS1361000-id-2595040687/,"Apartamento com 2 Quartos à Venda, 92m²",selling,"Vila Madalena, São Paulo - SP",92,2,2,2,1361000,0,,Apartamento,Vila Madalena,Vila Madalena,São Paulo,SP,-23.5464956,-46.6911243
2540621983,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-97m2-venda-RS740000-id-2540621983/,"Apartamento com 2 Quartos à Venda, 97m²",selling,"Avenida Armando Ferrentini, 1 - Vila Mariana, São Paulo - SP",97,2,3,1,740000,813,"Jardim, Salão de festas, Aceita animais",Apartamento,Avenida Armando Ferrentini,Vila Mariana,São Paulo,SP,-23.5837,-46.6327408
2631901534,https://www.vivareal.com.br/imovel/sobrado-2-quartos-parque-savoy-city-zona-leste-sao-paulo-com-garagem-84m2-venda-RS450000-id-2631901534/,"Casa com 2 Quartos à Venda, 84m²",selling,"Rua Macela do Campo, 240 - Parque Savoy City, São Paulo - SP",84,2,2,2,450000,0,"Cozinha, Garagem, Lavanderia",Casa,Rua Macela do Campo,Parque Savoy City,São Paulo,SP,-23.5632664,-46.4894831
2715158218,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-83m2-venda-RS954000-id-2715158218/,"Apartamento com 3 Quartos à Venda, 83m²",selling,"Rua Ettore Ximenes, 313 - Vila Prudente, São Paulo - SP",83,3,2,1,954000,800,Aceita animais,Apartamento,Rua Ettore Ximenes,Vila Prudente,São Paulo,SP,-23.584427,-46.581938
2693203605,https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-vila-formosa-zona-leste-sao-paulo-com-garagem-117m2-venda-RS590000-id-2693203605/,"Casa de condomínio com 3 Quartos à Venda, 117m²",selling,"Rua Alves de Almeida, 1074 - Vila Formosa, São Paulo - SP",117,3,2,2,590000,200,Condomínio fechado,Casa,Rua Alves de Almeida,Vila Formosa,São Paulo,SP,-23.5668764,-46.5463233
2736244114,https://www.vivareal.com.br/imovel/casa-3-quartos-alto-de-pinheiros-zona-oeste-sao-paulo-com-garagem-222m2-venda-RS2799970-id-2736244114/,"Casa com 3 Quartos à Venda, 222m²",selling,"Avenida Diógenes Ribeiro de Lima, 1326 - Alto de Pinheiros, São Paulo - SP",222,3,3,4,2799970,0,"Quintal, Churrasqueira, Lareira, Aceita animais",Casa,Avenida Diógenes Ribeiro de Lima,Alto de Pinheiros,São Paulo,SP,-23.5499064,-46.7076422
2685401042,https://www.vivareal.com.br/imovel/apartamento-2-quartos-chora-menino-zona-norte-sao-paulo-com-garagem-38m2-venda-RS305245-id-2685401042/,"Apartamento com 2 Quartos à Venda, 38m²",selling,"Rua Nova dos Portugueses, 1190 - Chora Menino, São Paulo - SP",38,2,1,1,305245,1,"Próximo a transporte público, Perto de vias de acesso",Apartamento,Rua Nova dos Portugueses,Chora Menino,São Paulo,SP,-23.4971684,-46.6390993
2665375138,https://www.vivareal.com.br/imovel/apartamento-2-quartos-moema-zona-sul-sao-paulo-com-garagem-83m2-venda-RS700000-id-2665375138/,"Apartamento com 2 Quartos à Venda, 83m²",selling,"Avenida Iraí, 637 - Moema, São Paulo - SP",83,2,1,1,700000,1100,Salão de festas,Apartamento,Avenida Iraí,Moema,São Paulo,SP,-23.597085,-46.6628884
2590051510,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-analia-franco-zona-leste-sao-paulo-com-garagem-200m2-venda-RS1060000-id-2590051510/,"Apartamento com 3 Quartos à Venda, 200m²",selling,"Rua Armindo Guaraná - Jardim Anália Franco, São Paulo - SP",200,3,4,3,1060000,2100,"Cozinha, Piscina, Varanda, Churrasqueira, Elevador",Apartamento,Rua Armindo Guaraná,Jardim Anália Franco,São Paulo,SP,-23.5557765,-46.5622613
2639822416,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-olimpia-zona-sul-sao-paulo-com-garagem-70m2-venda-RS638000-id-2639822416/,"Apartamento com 2 Quartos à Venda, 70m²",selling,"Rua Gomes de Carvalho, 885 - Vila Olímpia, São Paulo - SP",70,2,2,1,638000,1040,Churrasqueira,Apartamento,Rua Gomes de Carvalho,Vila Olímpia,São Paulo,SP,-23.5940278,-46.6842193
2726139166,https://www.vivareal.com.br/imovel/cobertura-3-quartos-santana-zona-norte-sao-paulo-com-garagem-223m2-venda-RS4110000-id-2726139166/,"Cobertura com 3 Quartos à Venda, 223m²",selling,"Rua Professor Luciano Prata - Santana, São Paulo - SP",223,3,4,3,4110000,1,,Apartamento,Rua Professor Luciano Prata,Santana,São Paulo,SP,-23.499321,-46.6289326
2697872139,https://www.vivareal.com.br/imovel/casa-4-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-240m2-venda-RS1070000-id-2697872139/,"Casa com 4 Quartos à Venda, 240m²",selling,"Rua Umburetama, 146 - Ipiranga, São Paulo - SP",240,4,3,2,1070000,0,"Garagem, Cozinha, Churrasqueira, Aceita animais",Casa,Rua Umburetama,Ipiranga,São Paulo,SP,-23.5892726,-46.6061621
2736266969,https://www.vivareal.com.br/imoveis-lancamento/casa-vertical-fradique-61m-2736266969/,Casa Vertical Fradique – 61m²,selling,"Rua Fradique Coutinho, 1664 - Pinheiros, São Paulo - SP",61,1,1,1,1190000,0,,Casa,Rua Fradique Coutinho,Pinheiros,São Paulo,SP,-23.5672147,-46.7019523
2716603810,https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-220m2-venda-RS1990000-id-2716603810/,"Casa de condomínio com 4 Quartos à Venda, 220m²",selling,"Rua Tibiriçá - Brooklin, São Paulo - SP",220,4,4,2,1990000,2900,"Condomínio fechado, Piscina, Área de serviço",Casa,Rua Tibiriçá,Brooklin,São Paulo,SP,-23.6268017,-46.6881279
2737998425,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-jacui-zona-leste-sao-paulo-com-garagem-41m2-venda-RS210000-id-2737998425/,"Apartamento com 2 Quartos à Venda, 41m²",selling,"Avenida Maria Santana, 943 - Vila Jacuí, São Paulo - SP",41,2,1,1,210000,200,,Apartamento,Avenida Maria Santana,Vila Jacuí,São Paulo,SP,-23.500294,-46.4587174
2438077030,https://www.vivareal.com.br/imovel/cobertura-4-quartos-lapa-zona-oeste-sao-paulo-com-garagem-276m2-venda-RS2300000-id-2438077030/,"Cobertura com 4 Quartos à Venda, 276m²",selling,"Avenida Mercedes, 203 - Lapa, São Paulo - SP",276,4,6,3,2300000,2300,,Apartamento,Avenida Mercedes,Lapa,São Paulo,SP,-23.5215756,-46.7043491
2635062582,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ibirapuera-zona-sul-sao-paulo-com-garagem-412m2-venda-RS10549129-id-2635062582/,"Apartamento com 3 Quartos à Venda, 412m²",selling,"Rua Tumiaru, 120 - Ibirapuera, São Paulo - SP",412,3,5,2,10549129,0,Condomínio fechado,Apartamento,Rua Tumiaru,Ibirapuera,São Paulo,SP,-23.5817308,-46.6600433
2613134193,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-londrina-zona-sul-sao-paulo-com-garagem-86m2-venda-RS790000-id-2613134193/,"Apartamento com 3 Quartos à Venda, 86m²",selling,"Rua Doutor Martins de Oliveira, 280 - Jardim Londrina, São Paulo - SP",86,3,2,2,790000,735,"Condomínio fechado, Aceita animais",Apartamento,Rua Doutor Martins de Oliveira,Jardim Londrina,São Paulo,SP,-23.5475,-46.63611
2738198613,https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-parada-inglesa-zona-norte-sao-paulo-com-garagem-79m2-venda-RS460000-id-2738198613/,"Casa de condomínio com 2 Quartos à Venda, 79m²",selling,"Rua Ricardo - Parada Inglesa, São Paulo - SP",79,2,3,2,460000,120,,Casa,Rua Ricardo,Parada Inglesa,São Paulo,SP,-23.4870189,-46.6088423
2726152272,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-olimpia-zona-sul-sao-paulo-com-garagem-136m2-venda-RS1300000-id-2726152272/,"Apartamento com 3 Quartos à Venda, 136m²",selling,"Rua Doutor Guilherme Bannitz, 146 - Vila Olímpia, São Paulo - SP",136,3,3,1,1300000,0,"Salão de festas, Elevador, Playground",Apartamento,Rua Doutor Guilherme Bannitz,Vila Olímpia,São Paulo,SP,-23.5940278,-46.6842193
2693605385,https://www.vivareal.com.br/imovel/casa-3-quartos-conjunto-residencial-novo-pacaembu-zona-norte-sao-paulo-com-garagem-222m2-venda-RS730000-id-2693605385/,"Casa com 3 Quartos à Venda, 222m²",selling,"Rua José Machado Ribeiro, 103 - Conjunto Residencial Novo Pacaembu, São Paulo - SP",222,3,4,2,730000,0,"Portão eletrônico, Cozinha americana, Aceita animais, Varanda gourmet",Casa,Rua José Machado Ribeiro,Conjunto Residencial Novo Pacaembu,São Paulo,SP,-21.56222,-51.26056
2725274441,https://www.vivareal.com.br/imovel/apartamento-2-quartos-tucuruvi-zona-norte-sao-paulo-com-garagem-70m2-venda-RS415000-id-2725274441/,"Apartamento com 2 Quartos à Venda, 70m²",selling,"Rua Rabelo da Cruz - Tucuruvi, São Paulo - SP",70,2,2,1,415000,680,,Apartamento,Rua Rabelo da Cruz,Tucuruvi,São Paulo,SP,-23.480623,-46.6052628
2559460477,https://www.vivareal.com.br/imovel/casa-2-quartos-vila-sonia-zona-oeste-sao-paulo-com-garagem-138m2-venda-RS640000-id-2559460477/,"Casa com 2 Quartos à Venda, 138m²",selling,"Rua Antônio Salema - Vila Sônia, São Paulo - SP",138,2,4,2,640000,0,"Cozinha, Escritório, Quintal, Área de serviço, Aceita animais",Casa,Rua Antônio Salema,Vila Sônia,São Paulo,SP,-23.5986562,-46.7392935
2671121364,https://www.vivareal.com.br/imovel/apartamento-2-quartos-tatuape-zona-leste-sao-paulo-com-garagem-58m2-venda-RS380000-id-2671121364/,"Apartamento com 2 Quartos à Venda, 58m²",selling,"Rua Santo Elias, 157 - Tatuapé, São Paulo - SP",58,2,1,1,380000,791,,Apartamento,Rua Santo Elias,Tatuapé,São Paulo,SP,-23.5402524,-46.5766424
2707881016,https://www.vivareal.com.br/imovel/cobertura-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-280m2-venda-RS5000000-id-2707881016/,"Apartamento com 4 Quartos à Venda, 280m²",selling,"Rua Doutor Sodré, 123 - Vila Nova Conceição, São Paulo - SP",280,4,6,4,5000000,1707,"Academia, Quadra poliesportiva, Sauna, Salão de festas",Apartamento,Rua Doutor Sodré,Vila Nova Conceição,São Paulo,SP,-23.0503416,-47.8327759
2714867529,https://www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-tremembe-zona-norte-sao-paulo-com-garagem-774m2-venda-RS6900000-id-2714867529/,"Casa de condomínio com 5 Quartos à Venda, 774m²",selling,"Rua Manoel Tarnovischi, 100 - Tremembé, São Paulo - SP",774,5,8,7,6900000,0,,Casa,Rua Manoel Tarnovischi,Tremembé,São Paulo,SP,-23.4482881,-46.6029761
2731212925,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santana-zona-norte-sao-paulo-com-garagem-86m2-venda-RS720000-id-2731212925/,"Apartamento com 3 Quartos à Venda, 86m²",selling,"Rua Pedro Doll - Santana, São Paulo - SP",86,3,2,2,720000,1019,"Piscina, Salão de festas",Apartamento,Rua Pedro Doll,Santana,São Paulo,SP,-23.499321,-46.6289326
2543751953,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santana-zona-norte-sao-paulo-com-garagem-137m2-venda-RS960000-id-2543751953/,"Apartamento com 3 Quartos à Venda, 137m²",selling,"Rua Voluntários da Pátria, 2763 - Santana, São Paulo - SP",137,3,3,1,960000,650,,Apartamento,Rua Voluntários da Pátria,Santana,São Paulo,SP,-23.499321,-46.6289326
2541463190,https://www.vivareal.com.br/imovel/casa-3-quartos-vila-lais-zona-leste-sao-paulo-com-garagem-150m2-venda-RS839000-id-2541463190/,"Casa com 3 Quartos à Venda, 150m²",selling,"Vila Laís, São Paulo - SP",150,3,3,3,839000,0,,Casa,Vila Laís,Vila Laís,São Paulo,SP,-23.5179561,-46.5418779
2730550585,https://www.vivareal.com.br/imovel/casa-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-155m2-venda-RS1600000-id-2730550585/,"Casa com 3 Quartos à Venda, 155m²",selling,"Rua Pelotas, 785 - Vila Mariana, São Paulo - SP",155,3,2,2,1600000,0,"Lavanderia, Cozinha, Varanda, Aceita animais",Casa,Rua Pelotas,Vila Mariana,São Paulo,SP,-23.5837,-46.6327408
2687120741,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-78m2-venda-RS700000-id-2687120741/,"Apartamento com 2 Quartos à Venda, 78m²",selling,"Rua Frei Caneca, 972 - Bela Vista, São Paulo - SP",78,2,1,1,700000,938,"Churrasqueira, Playground, Quadra poliesportiva, Salão de festas, Aceita animais",Apartamento,Rua Frei Caneca,Bela Vista,São Paulo,SP,-23.5601219,-46.6500338
2635056917,https://www.vivareal.com.br/imovel/cobertura-4-quartos-perdizes-zona-oeste-sao-paulo-com-garagem-350m2-venda-RS4550000-id-2635056917/,"Cobertura com 4 Quartos à Venda, 350m²",selling,"Rua Doutor Homem de Melo, 250 - Perdizes, São Paulo - SP",350,4,5,5,4550000,6500,"Armário na cozinha, Guarita blindada, Varanda gourmet, Segurança 24h, Lavanderia",Apartamento,Rua Doutor Homem de Melo,Perdizes,São Paulo,SP,-23.5379295,-46.6806705
2516126252,https://www.vivareal.com.br/imovel/apartamento-3-quartos-mooca-zona-leste-sao-paulo-com-garagem-67m2-venda-RS520000-id-2516126252/,"Apartamento com 3 Quartos à Venda, 67m²",selling,"Móoca, São Paulo - SP",67,3,1,2,520000,790,"Churrasqueira, Condomínio fechado, Cozinha, Piscina, Varanda",Apartamento,Móoca,Móoca,São Paulo,SP,-23.5606808,-46.5971924
2656562327,https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-310m2-venda-RS20000000-id-2656562327/,Apartamento com 4 Quartos para Venda/Aluguel 310m²,selling,"Vila Nova Conceição, São Paulo - SP",310,4,4,5,20000000,6468,Sala de jantar,Apartamento,Vila Nova Conceição,Vila Nova Conceição,São Paulo,SP,-23.0503416,-47.8327759
2726000633,https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-chacara-seis-de-outubro-zona-leste-sao-paulo-com-garagem-135m2-venda-RS650000-id-2726000633/,"Casa de condomínio com 3 Quartos à Venda, 135m²",selling,"Rua Pedro Alexandrino - Chácara Seis de Outubro, São Paulo - SP",135,3,3,3,650000,200,Aceita animais,Casa,Rua Pedro Alexandrino,Chácara Seis de Outubro,São Paulo,SP,-23.5475,-46.63611
2552798410,https://www.vivareal.com.br/imovel/apartamento-6-quartos-jardim-europa-zona-oeste-sao-paulo-com-garagem-500m2-venda-RS8000000-id-2552798410/,"Apartamento com 6 Quartos à Venda, 500m²",selling,"Rua Jerônimo da Veiga, 381 - Jardim Europa, São Paulo - SP",500,6,3,4,8000000,4758,,Apartamento,Rua Jerônimo da Veiga,Jardim Europa,São Paulo,SP,-23.5161292,-47.4858627
2737335899,https://www.vivareal.com.br/imovel/casa-2-quartos-tatuape-zona-leste-sao-paulo-com-garagem-100m2-venda-RS650000-id-2737335899/,"Casa com 2 Quartos à Venda, 100m²",selling,"Rua Serra de Juréa, 465 - Tatuapé, São Paulo - SP",100,2,2,1,650000,0,,Casa,Rua Serra de Juréa,Tatuapé,São Paulo,SP,-23.5402524,-46.5766424
2685717840,https://www.vivareal.com.br/imovel/sobrado-3-quartos-parque-sao-domingos-zona-oeste-sao-paulo-com-garagem-157m2-venda-RS699000-id-2685717840/,"Casa com 3 Quartos à Venda, 157m²",selling,"Rua Luís Elias Attie - Parque São Domingos, São Paulo - SP",157,3,4,2,699000,0,"Churrasqueira, Cozinha, Quintal, Área de serviço, Aceita animais",Casa,Rua Luís Elias Attie,Parque São Domingos,São Paulo,SP,-22.9348324,-45.4534005
2724541548,https://www.vivareal.com.br/imovel/casa-6-quartos-vila-maria-zona-norte-sao-paulo-com-garagem-187m2-venda-RS623000-id-2724541548/,"Casa com 6 Quartos à Venda, 187m²",selling,"Rua Itamonte, 1722 - Vila Maria, São Paulo - SP",187,6,5,2,623000,0,,Casa,Rua Itamonte,Vila Maria,São Paulo,SP,-23.5131836,-46.5891557
2711781081,https://www.vivareal.com.br/imovel/apartamento-3-quartos-perdizes-zona-oeste-sao-paulo-com-garagem-220m2-venda-RS2250000-id-2711781081/,Apartamento com 3 Quartos para Venda/Aluguel 220m²,selling,"Rua Caiubi - Perdizes, São Paulo - SP",220,3,3,4,2250000,3900,"Piscina, Salão de festas",Apartamento,Rua Caiubi,Perdizes,São Paulo,SP,-23.5379295,-46.6806705
2642649935,https://www.vivareal.com.br/imovel/sobrado-3-quartos-vila-rica-zona-leste-sao-paulo-com-garagem-160m2-venda-RS350000-id-2642649935/,"Casa com 3 Quartos à Venda, 160m²",selling,"Vila Rica, São Paulo - SP",160,3,2,2,350000,0,"Cozinha, Lavanderia, Varanda, Área de serviço",Casa,Vila Rica,Vila Rica,São Paulo,SP,-23.5291755,-47.503048
2573793773,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-100m2-venda-RS732000-id-2573793773/,"Apartamento com 3 Quartos à Venda, 100m²",selling,"Rua Visconde de Inhaúma - Saúde, São Paulo - SP",100,3,2,2,732000,1019,Varanda,Apartamento,Rua Visconde de Inhaúma,Saúde,São Paulo,SP,-23.615178,-46.6433933
2654427594,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-celeste-zona-sul-sao-paulo-com-garagem-32m2-venda-RS230000-id-2654427594/,"Apartamento com Quarto à Venda, 32m²",selling,"Rua Adolfo Reile - Jardim Celeste, São Paulo - SP",32,1,1,1,230000,338,"Depósito, Elevador, Aceita animais",Apartamento,Rua Adolfo Reile,Jardim Celeste,São Paulo,SP,-23.4858554,-47.4929482
2738749094,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nhocune-zona-leste-sao-paulo-com-garagem-40m2-venda-RS260000-id-2738749094/,"Apartamento com 2 Quartos à Venda, 40m²",selling,"Vila Nhocune, São Paulo - SP",40,2,1,1,260000,150,,Apartamento,Vila Nhocune,Vila Nhocune,São Paulo,SP,-23.5475,-46.63611
2702841988,https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-398m2-venda-RS17178700-id-2702841988/,"Apartamento com 4 Quartos à Venda, 398m²",selling,"Rua João Lourenço, 577 - Vila Nova Conceição, São Paulo - SP",398,4,6,5,17178700,0,Condomínio fechado,Apartamento,Rua João Lourenço,Vila Nova Conceição,São Paulo,SP,-23.0503416,-47.8327759
2718371240,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-carrao-zona-leste-sao-paulo-com-garagem-33m2-venda-RS307000-id-2718371240/,"Apartamento com 2 Quartos à Venda, 33m²",selling,"Vila Carrão, São Paulo - SP",33,2,1,1,307000,0,"Cozinha, Área de serviço",Apartamento,Vila Carrão,Vila Carrão,São Paulo,SP,-23.5498671,-46.5385802
2731914124,https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-chacara-mafalda-zona-leste-sao-paulo-com-garagem-51m2-venda-RS450000-id-2731914124/,"Casa de condomínio com 2 Quartos à Venda, 51m²",selling,"Rua Paulina, 660 - Chácara Mafalda, São Paulo - SP",51,2,3,1,450000,100,"Condomínio fechado, Cozinha",Casa,Rua Paulina,Chácara Mafalda,São Paulo,SP,-23.5475,-46.63611
2721503371,https://www.vivareal.com.br/imovel/apartamento-2-quartos-aclimacao-centro-sao-paulo-com-garagem-83m2-venda-RS460000-id-2721503371/,"Apartamento com 2 Quartos à Venda, 83m²",selling,"Rua Pires da Mota - Aclimação, São Paulo - SP",83,2,2,1,460000,1100,"Elevador, Área de serviço, Aceita animais",Apartamento,Rua Pires da Mota,Aclimação,São Paulo,SP,-23.5671021,-46.6268011
2605324815,https://www.vivareal.com.br/imovel/casa-3-quartos-vila-re-zona-leste-sao-paulo-com-garagem-140m2-venda-RS850000-id-2605324815/,"Casa com 3 Quartos à Venda, 140m²",selling,"Rua Demerval Lobão, 175 - Vila Ré, São Paulo - SP",140,3,2,3,850000,0,"Cozinha, Garagem, Lavanderia",Casa,Rua Demerval Lobão,Vila Ré,São Paulo,SP,-23.5283751,-46.4978419
2552512665,https://www.vivareal.com.br/imovel/apartamento-2-quartos-protendit-zona-norte-sao-paulo-com-garagem-49m2-venda-RS240000-id-2552512665/,"Apartamento com 2 Quartos à Venda, 49m²",selling,"Rua Pedro de Castillo - Protendit, São Paulo - SP",49,2,1,1,240000,560,,Apartamento,Rua Pedro de Castillo,Protendit,São Paulo,SP,-23.5475,-46.63611
2735930229,https://www.vivareal.com.br/imovel/apartamento-2-quartos-liberdade-centro-sao-paulo-com-garagem-70m2-venda-RS560000-id-2735930229/,"Apartamento com 2 Quartos à Venda, 70m²",selling,"Rua Maria Helena - Liberdade, São Paulo - SP",70,2,1,1,560000,823,Garagem,Apartamento,Rua Maria Helena,Liberdade,São Paulo,SP,-23.5666009,-46.6318034
2731913825,https://www.vivareal.com.br/imovel/apartamento-1-quartos-consolacao-centro-sao-paulo-com-garagem-44m2-venda-RS420000-id-2731913825/,"Apartamento com Quarto à Venda, 44m²",selling,"Rua Álvaro de Carvalho, 127 - Consolação, São Paulo - SP",44,1,1,1,420000,0,"Condomínio fechado, Cozinha",Apartamento,Rua Álvaro de Carvalho,Consolação,São Paulo,SP,-23.557818,-46.6605373
2724573246,https://www.vivareal.com.br/imovel/casa-2-quartos-jardim-japao-zona-norte-sao-paulo-com-garagem-400m2-venda-RS1200000-id-2724573246/,"Casa com 2 Quartos à Venda, 400m²",selling,"Avenida das Cerejeiras - Jardim Japão, São Paulo - SP",400,2,2,2,1200000,0,"Cozinha, Lavanderia, Área de serviço",Casa,Avenida das Cerejeiras,Jardim Japão,São Paulo,SP,-23.5021791,-46.5808888
2738229943,https://www.vivareal.com.br/imovel/apartamento-2-quartos-nucleo-lageado-zona-leste-sao-paulo-com-garagem-43m2-venda-RS212000-id-2738229943/,"Apartamento com 2 Quartos à Venda, 43m²",selling,"Rua São José de Mossamedes - Núcleo Lageado, São Paulo - SP",43,2,1,1,212000,350,"Condomínio fechado, Interfone, Cozinha, Mais de um andar, Garagem",Apartamento,Rua São José de Mossamedes,Núcleo Lageado,São Paulo,SP,-23.5475,-46.63611
2721554038,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-romana-zona-oeste-sao-paulo-com-garagem-77m2-venda-RS480000-id-2721554038/,"Apartamento com 2 Quartos à Venda, 77m²",selling,"Rua Catão, 880 - Vila Romana, São Paulo - SP",77,2,2,1,480000,1266,Aceita animais,Apartamento,Rua Catão,Vila Romana,São Paulo,SP,-23.3100095,-45.945142
2737861610,https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-butanta-zona-oeste-sao-paulo-com-garagem-105m2-venda-RS450000-id-2737861610/,"Casa de condomínio com 2 Quartos à Venda, 105m²",selling,"Rua Doutor Paulo Carvalho Ferreira, 301 - Butantã, São Paulo - SP",105,2,2,2,450000,580,,Casa,Rua Doutor Paulo Carvalho Ferreira,Butantã,São Paulo,SP,-23.5690555,-46.7218834
2629966966,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-70m2-venda-RS680000-id-2629966966/,"Apartamento com 2 Quartos à Venda, 70m²",selling,"Rua João de Lacerda Soares, 133 - Brooklin, São Paulo - SP",70,2,2,1,680000,995,"Salão de festas, Jardim, Portão eletrônico, Portaria 24h, Aceita animais",Apartamento,Rua João de Lacerda Soares,Brooklin,São Paulo,SP,-23.6268017,-46.6881279
2711737210,https://www.vivareal.com.br/imovel/sobrado-3-quartos-penha-de-franca-zona-leste-sao-paulo-com-garagem-88m2-venda-RS598000-id-2711737210/,"Casa com 3 Quartos à Venda, 88m²",selling,"Rua General Dias, 235 - Penha De Franca, São Paulo - SP",88,3,3,2,598000,0,"Lavanderia, Churrasqueira",Casa,Rua General Dias,Penha De Franca,São Paulo,SP,-23.523683,-46.5437815
2637501079,https://www.vivareal.com.br/imovel/apartamento-2-quartos-butanta-zona-oeste-sao-paulo-com-garagem-81m2-venda-RS699000-id-2637501079/,"Apartamento com 2 Quartos à Venda, 81m²",selling,"Avenida Professor Francisco Morato, 4650 - Butantã, São Paulo - SP",81,2,3,1,699000,650,"Condomínio fechado, Elevador, Interfone",Apartamento,Avenida Professor Francisco Morato,Butantã,São Paulo,SP,-23.5690555,-46.7218834
2567233063,https://www.vivareal.com.br/imovel/casa-2-quartos-jardim-vista-alegre-zona-norte-sao-paulo-com-garagem-80m2-venda-RS270000-id-2567233063/,"Casa com 2 Quartos à Venda, 80m²",selling,"Rua Ibiraiaras - Jardim Vista Alegre, São Paulo - SP",80,2,1,2,270000,0,"Cozinha, Lavanderia, Área de serviço, Quintal",Casa,Rua Ibiraiaras,Jardim Vista Alegre,São Paulo,SP,-22.9274927,-46.5664239
2737337391,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-45m2-venda-RS199500-id-2737337391/,"Apartamento com 2 Quartos à Venda, 45m²",selling,"Rua dos Pintores, 95 - Vila Prudente, São Paulo - SP",45,2,1,1,199500,210,"Interfone, Área de serviço, Jardim",Apartamento,Rua dos Pintores,Vila Prudente,São Paulo,SP,-23.584427,-46.581938
2736123720,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaquera-zona-leste-sao-paulo-com-garagem-56m2-venda-RS205000-id-2736123720/,"Apartamento com 2 Quartos à Venda, 56m²",selling,"Rua Sílvio Barbini, 45 - Itaquera, São Paulo - SP",56,2,1,1,205000,150,"Cozinha, Interfone, TV a cabo, Área de serviço, Aceita animais",Apartamento,Rua Sílvio Barbini,Itaquera,São Paulo,SP,-23.5422994,-46.4712065
2738070935,https://www.vivareal.com.br/imovel/sobrado-3-quartos-vila-re-zona-leste-sao-paulo-com-garagem-129m2-venda-RS820000-id-2738070935/,"Casa com 3 Quartos à Venda, 129m²",selling,"Rua Rodolfo André, 211 - Vila Ré, São Paulo - SP",129,3,4,2,820000,0,"Churrasqueira, Portão eletrônico, Varanda gourmet",Casa,Rua Rodolfo André,Vila Ré,São Paulo,SP,-23.5283751,-46.4978419
2711258605,https://www.vivareal.com.br/imovel/apartamento-4-quartos-santana-zona-norte-sao-paulo-com-garagem-255m2-venda-RS4190102-id-2711258605/,"Apartamento com 4 Quartos à Venda, 255m²",selling,"Rua Heliodora - Santana, São Paulo - SP",255,4,6,4,4190102,0,"Salão de jogos, Elevador, Playground, Churrasqueira, Salão de festas",Apartamento,Rua Heliodora,Santana,São Paulo,SP,-23.499321,-46.6289326
