id,page_id,scrapping_date,link,title,operation,address,size,dorms,toilets,garage,price,additional_costs,features,type,street,neighborhood,city,state,latitude,longitude
288,2699635312,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-alto-da-mooca-zona-leste-sao-paulo-com-garagem-351m2-aluguel-RS6000-id-2699635312/,"Casa com 3 Quartos para Aluguel, 351m²",renting,"Rua Cristianópolis, 1 - Alto da Mooca, São Paulo - SP",351,3,4,4,6000,0,,Casa,Rua Cristianópolis,Alto da Mooca,São Paulo,SP,-23.5711913,-46.5811719
289,2725679142,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-80m2-aluguel-RS4500-id-2725679142/,"Apartamento com 3 Quartos para Aluguel, 80m²",renting,"Rua Joaquim Távora, 550 - Vila Mariana, São Paulo - SP",80,3,3,2,4500,1200,Aceita animais,Apartamento,Rua Joaquim Távora,Vila Mariana,São Paulo,SP,-23.5837,-46.6327408
290,2476943624,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-consolacao-centro-sao-paulo-com-garagem-135m2-aluguel-RS7000-id-2476943624/,"Apartamento com 3 Quartos para Aluguel, 135m²",renting,"Rua Frei Caneca - Consolação, São Paulo - SP",135,3,3,1,7000,1000,"Garagem, Segurança 24h, Cozinha, Interfone",Apartamento,Rua Frei Caneca,Consolação,São Paulo,SP,-23.557818,-46.6605373
291,2703726925,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-olimpia-zona-sul-sao-paulo-com-garagem-82m2-aluguel-RS3400-id-2703726925/,"Apartamento com 2 Quartos para Aluguel, 82m²",renting,"Rua Baluarte - Vila Olímpia, São Paulo - SP",82,2,2,2,3400,1239,,Apartamento,Rua Baluarte,Vila Olímpia,São Paulo,SP,-23.5940278,-46.6842193
292,2742390482,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-moraes-zona-sul-sao-paulo-com-garagem-61m2-venda-RS380000-id-2742390482/,Apartamento com 3 Quartos para Venda/Aluguel 61m²,renting,"Vila Moraes, São Paulo - SP",61,3,1,2,2000,800,,Apartamento,Vila Moraes,Vila Moraes,São Paulo,SP,-23.5809902,-46.1795934
293,2735137564,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-jardim-regina-zona-norte-sao-paulo-com-garagem-226m2-venda-RS1200000-id-2735137564/,Casa com 3 Quartos para Venda/Aluguel 226m²,renting,"Rua Stéfano Mauser - Jardim Regina, São Paulo - SP",226,3,3,2,4500,0,,Casa,Rua Stéfano Mauser,Jardim Regina,São Paulo,SP,-21.8204073,-48.1537008
294,2742175566,27-09-2024,https://www.vivareal.com.br/imovel/casa-3-quartos-pompeia-zona-oeste-sao-paulo-com-garagem-300m2-venda-RS3000000-id-2742175566/,Casa com 3 Quartos para Venda/Aluguel 300m²,renting,"Avenida Pompéia - Pompeia, São Paulo - SP",300,3,3,5,7000,0,Área de serviço,Casa,Avenida Pompéia,Pompeia,São Paulo,SP,-23.965353,-46.3418349
295,2707248602,27-09-2024,https://www.vivareal.com.br/imovel/casa-1-quartos-jardim-japao-zona-norte-sao-paulo-com-garagem-50m2-aluguel-RS2802-id-2707248602/,"Casa com Quarto para Aluguel, 50m²",renting,"Rua Kaneda, 699 - Jardim Japão, São Paulo - SP",50,1,1,1,2802,0,"Área de serviço, Varanda",Casa,Rua Kaneda,Jardim Japão,São Paulo,SP,-23.5021791,-46.5808888
296,2731023447,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-higienopolis-centro-sao-paulo-com-garagem-48m2-aluguel-RS2800-id-2731023447/,"Apartamento com Quarto para Aluguel, 48m²",renting,"Rua Itambé, 440 - Higienópolis, São Paulo - SP",48,1,1,1,2800,1390,"Cozinha, Elevador, Interfone, Área de serviço",Apartamento,Rua Itambé,Higienópolis,São Paulo,SP,-23.5489592,-46.6523049
297,2640427608,27-09-2024,https://www.vivareal.com.br/imovel/casa-3-quartos-moema-zona-sul-sao-paulo-com-garagem-150m2-aluguel-RS6000-id-2640427608/,"Casa com 3 Quartos para Aluguel, 150m²",renting,"Avenida Iraí, 559 - Moema, São Paulo - SP",150,3,2,3,6000,0,,Casa,Avenida Iraí,Moema,São Paulo,SP,-23.597085,-46.6628884
298,2742858302,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-butanta-zona-oeste-sao-paulo-com-garagem-82m2-aluguel-RS2600-id-2742858302/,"Apartamento com 3 Quartos para Aluguel, 82m²",renting,"Avenida Nossa Senhora da Assunção, 777 - Vila Butantã, São Paulo - SP",82,3,1,1,2600,1000,,Apartamento,Avenida Nossa Senhora da Assunção,Vila Butantã,São Paulo,SP,-23.933698,-46.380459
299,92298140,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-aclimacao-centro-sao-paulo-com-garagem-102m2-aluguel-RS3000-id-92298140/,"Apartamento com 3 Quartos para Aluguel, 102m²",renting,"Rua Topázio, 237 - Aclimação, São Paulo - SP",102,3,3,1,3000,1600,"Jardim, Salão de festas, Portaria 24h",Apartamento,Rua Topázio,Aclimação,São Paulo,SP,-23.5671021,-46.6268011
300,2743513374,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-2-quartos-vila-leonor-zona-norte-sao-paulo-com-garagem-88m2-aluguel-RS2300-id-2743513374/,"Casa com 2 Quartos para Aluguel, 88m²",renting,"Rua Belchior de Ordas, 243 - Vila Leonor, São Paulo - SP",88,2,1,1,2300,0,,Casa,Rua Belchior de Ordas,Vila Leonor,São Paulo,SP,-23.6771584,-46.6230621
301,69549377,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cerqueira-cesar-centro-sao-paulo-com-garagem-100m2-aluguel-RS5200-id-69549377/,"Apartamento com 2 Quartos para Aluguel, 100m²",renting,"Rua Melo Alves - Cerqueira César, São Paulo - SP",100,2,1,1,5200,1000,Garagem,Apartamento,Rua Melo Alves,Cerqueira César,São Paulo,SP,-23.5610386,-46.6657633
302,2726548240,27-09-2024,https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-vila-barbosa-zona-norte-sao-paulo-com-garagem-140m2-aluguel-RS2100-id-2726548240/,"Casa de condomínio com 2 Quartos para Aluguel, 140m²",renting,"Rua Professor João Leocádio, 249 - Vila Barbosa, São Paulo - SP",140,2,1,1,2100,0,Cozinha,Casa,Rua Professor João Leocádio,Vila Barbosa,São Paulo,SP,-23.509516,-46.8744822
303,2742189207,27-09-2024,https://www.vivareal.com.br/imovel/casa-1-quartos-vila-maria-alta-zona-norte-sao-paulo-com-garagem-352m2-aluguel-RS1800-id-2742189207/,"Casa com Quarto para Aluguel, 352m²",renting,"Vila Maria Alta, São Paulo - SP",352,1,1,1,1800,0,"Quintal, Aceita animais",Casa,Vila Maria Alta,Vila Maria Alta,São Paulo,SP,-23.4978315,-46.5965938
304,2721065068,27-09-2024,https://www.vivareal.com.br/imovel/flat-1-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-40m2-aluguel-RS2600-id-2721065068/,"Flat com Quarto para Aluguel, 40m²",renting,"Rua Capote Valente, 500 - Pinheiros, São Paulo - SP",40,1,1,1,2600,1300,"Garagem, Elevador",Apartamento,Rua Capote Valente,Pinheiros,São Paulo,SP,-23.5672842,-46.701939
305,2706333530,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-ester-zona-norte-zona-norte-sao-paulo-com-garagem-290m2-aluguel-RS6000-id-2706333530/,"Apartamento com 4 Quartos para Aluguel, 290m²",renting,"Rua Maria Curupaiti, 736 - Vila Ester Zona Norte, São Paulo - SP",290,4,6,4,6000,3000,"Churrasqueira, Lareira, Sauna",Apartamento,Rua Maria Curupaiti,Vila Ester Zona Norte,São Paulo,SP,-23.5475,-46.63611
306,2668176615,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-marajoara-zona-sul-sao-paulo-com-garagem-75m2-aluguel-RS3300-id-2668176615/,"Apartamento com 3 Quartos para Aluguel, 75m²",renting,"Rua José de Alencar, 126 - Jardim Marajoara, São Paulo - SP",75,3,1,1,3300,1107,,Apartamento,Rua José de Alencar,Jardim Marajoara,São Paulo,SP,-23.6553634,-46.6849371
307,2638120808,27-09-2024,https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-da-gloria-zona-sul-sao-paulo-com-garagem-165m2-aluguel-RS4300-id-2638120808/,"Casa com 3 Quartos para Aluguel, 165m²",renting,"Rua Vítor Dubugras - Jardim da Glória, São Paulo - SP",165,3,3,2,4300,0,,Casa,Rua Vítor Dubugras,Jardim da Glória,São Paulo,SP,-23.5827197,-46.6219813
308,2650656038,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-4-quartos-fazenda-morumbi-zona-sul-sao-paulo-com-garagem-144m2-aluguel-RS1800-id-2650656038/,"Apartamento com 4 Quartos para Aluguel, 144m²",renting,"Rua João Avelino Pinho Mellão, 599 - Fazenda Morumbi, São Paulo - SP",144,4,5,3,1800,1769,"Cozinha, Elevador, Área de serviço",Apartamento,Rua João Avelino Pinho Mellão,Fazenda Morumbi,São Paulo,SP,-21.7468971,-48.2717288
309,2728163475,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-2-quartos-vila-portuguesa-zona-leste-sao-paulo-com-garagem-116m2-aluguel-RS2500-id-2728163475/,"Casa com 2 Quartos para Aluguel, 116m²",renting,"Rua Therezinha Di Spagna Lobo, 320 - Vila Portuguesa, São Paulo - SP",116,2,1,1,2500,0,Churrasqueira,Casa,Rua Therezinha Di Spagna Lobo,Vila Portuguesa,São Paulo,SP,-23.7777576,-46.3040566
310,2530389399,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-panamby-zona-sul-sao-paulo-com-garagem-39m2-aluguel-RS2800-id-2530389399/,"Apartamento com Quarto para Aluguel, 39m²",renting,"Panamby, São Paulo - SP",39,1,1,1,2800,427,Garagem,Apartamento,Panamby,Panamby,São Paulo,SP,-22.9501991,-47.0346686
311,2708857163,27-09-2024,https://www.vivareal.com.br/imovel/2-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-100m2-aluguel-RS3000-id-2708857163/,"Casa com 2 Quartos para Aluguel, 100m²",renting,"Rua dos Cariris, 121 - Pinheiros, São Paulo - SP",100,2,2,1,3000,0,,Casa,Rua dos Cariris,Pinheiros,São Paulo,SP,-23.5672842,-46.701939
312,2676055919,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-5-quartos-penha-zona-leste-sao-paulo-com-garagem-390m2-aluguel-RS18000-id-2676055919/,"Casa com 5 Quartos para Aluguel, 390m²",renting,"Rua Matusalém Matoso, 76 - Penha, São Paulo - SP",390,5,6,6,18000,0,"Cozinha, Área de serviço",Casa,Rua Matusalém Matoso,Penha,São Paulo,SP,-23.5334949,-46.5426688
313,2624410448,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-107m2-aluguel-RS11000-id-2624410448/,"Apartamento com 3 Quartos para Aluguel, 107m²",renting,"Rua Peixoto Gomide - Jardim Paulista, São Paulo - SP",107,3,3,2,11000,1515,"Cozinha, Elevador, Interfone, Mobiliado, Área de serviço",Apartamento,Rua Peixoto Gomide,Jardim Paulista,São Paulo,SP,-23.5652185,-46.6601846
314,2684652293,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-80m2-aluguel-RS2500-id-2684652293/,"Apartamento com 2 Quartos para Aluguel, 80m²",renting,"Bela Vista, São Paulo - SP",80,2,1,1,2500,1011,Garagem,Apartamento,Bela Vista,Bela Vista,São Paulo,SP,-23.5601219,-46.6500338
315,2743376577,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-pinheiros-zona-oeste-sao-paulo-com-garagem-65m2-aluguel-RS3100-id-2743376577/,"Apartamento com 2 Quartos para Aluguel, 65m²",renting,"Avenida Marechal Fiuza de Castro, 400 - Jardim Pinheiros, São Paulo - SP",65,2,1,1,3100,650,,Apartamento,Avenida Marechal Fiuza de Castro,Jardim Pinheiros,São Paulo,SP,-23.7606025,-46.5989167
316,2716497710,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-2-quartos-santana-zona-norte-sao-paulo-com-garagem-75m2-aluguel-RS3500-id-2716497710/,"Casa com 2 Quartos para Aluguel, 75m²",renting,"Rua José de Albuquerque Medeiros, 200 - Santana, São Paulo - SP",75,2,2,2,3500,0,"Portão eletrônico, Varanda, Quintal, Armário na cozinha, Aceita animais",Casa,Rua José de Albuquerque Medeiros,Santana,São Paulo,SP,-23.499321,-46.6289326
317,2740496129,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-moema-zona-sul-sao-paulo-com-garagem-99m2-aluguel-RS5297-id-2740496129/,"Apartamento com 3 Quartos para Aluguel, 99m²",renting,"Avenida Ibijaú, 53 - Moema, São Paulo - SP",99,3,4,2,5297,1400,"Playground, Salão de jogos, Ar-condicionado, Salão de festas, Aceita animais",Apartamento,Avenida Ibijaú,Moema,São Paulo,SP,-23.597085,-46.6628884
318,2716731815,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-60m2-aluguel-RS3950-id-2716731815/,"Apartamento com 2 Quartos para Aluguel, 60m²",renting,"Rua Engenheiro Armando de Virgiliis, 2 - Vila Mariana, São Paulo - SP",60,2,2,1,3950,900,"Cozinha, Lavanderia, Área de serviço",Apartamento,Rua Engenheiro Armando de Virgiliis,Vila Mariana,São Paulo,SP,-23.5837,-46.6327408
447,2631554260,27-09-2024,https://www.vivareal.com.br/imovel/cobertura-2-quartos-bela-vista-centro-sao-paulo-com-garagem-150m2-venda-RS2300000-id-2631554260/,Cobertura com 2 Quartos para Venda/Aluguel 150m²,renting,"Rua Paim - Bela Vista, São Paulo - SP",150,2,3,1,12500,800,Varanda,Apartamento,Rua Paim,Bela Vista,São Paulo,SP,-23.5601219,-46.6500338
319,2585640914,27-09-2024,https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-tucuruvi-zona-norte-sao-paulo-com-garagem-444m2-venda-RS4400000-id-2585640914/,Casa com 3 Quartos à Venda/Aluguel 444m²,renting,"Avenida Nova Cantareira, 3003 - Tucuruvi, São Paulo - SP",444,3,6,6,20000,0,"Condomínio fechado, Portão eletrônico, Portaria 24h",Casa,Avenida Nova Cantareira,Tucuruvi,São Paulo,SP,-23.480623,-46.6052628
320,2539667046,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-parque-sao-lucas-zona-leste-sao-paulo-com-garagem-150m2-aluguel-RS2600-id-2539667046/,"Casa com 3 Quartos para Aluguel, 150m²",renting,"Rua Osvaldo Alves Rocha, 97 - Parque São Lucas, São Paulo - SP",150,3,2,2,2600,0,,Casa,Rua Osvaldo Alves Rocha,Parque São Lucas,São Paulo,SP,-22.4265344,-46.8300939
321,2726014187,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-madalena-zona-oeste-sao-paulo-com-garagem-125m2-aluguel-RS5500-id-2726014187/,"Apartamento com 3 Quartos para Aluguel, 125m²",renting,"Rua Paulistânia - Vila Madalena, São Paulo - SP",125,3,3,2,5500,1580,"Piscina, Salão de festas, Jardim, Aceita animais",Apartamento,Rua Paulistânia,Vila Madalena,São Paulo,SP,-23.5464956,-46.6911243
322,2727153140,27-09-2024,https://www.vivareal.com.br/imovel/casa-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-140m2-aluguel-RS5300-id-2727153140/,"Casa com 2 Quartos para Aluguel, 140m²",renting,"Rua Hollywood - Brooklin, São Paulo - SP",140,2,2,2,5300,0,,Casa,Rua Hollywood,Brooklin,São Paulo,SP,-23.6268017,-46.6881279
323,2723065235,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-tatuape-zona-leste-sao-paulo-com-garagem-40m2-aluguel-RS2290-id-2723065235/,"Apartamento com 2 Quartos para Aluguel, 40m²",renting,"Rua Alcacer-Kehir - Tatuapé, São Paulo - SP",40,2,1,1,2290,1,"Interfone, Elevador, Cozinha, Aceita animais",Apartamento,Rua Alcacer,Tatuapé,São Paulo,SP,-23.5402524,-46.5766424
324,2741688362,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-95m2-venda-RS1160000-id-2741688362/,Apartamento com 3 Quartos para Venda/Aluguel 95m²,renting,"Rua Imbarié, 53 - Vila Prudente, São Paulo - SP",95,3,2,1,4700,850,"Varanda gourmet, Churrasqueira, Piscina para adulto, Piscina infantil, Salão de festas",Apartamento,Rua Imbarié,Vila Prudente,São Paulo,SP,-23.584427,-46.581938
325,2743245164,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-lapa-zona-oeste-sao-paulo-com-garagem-45m2-venda-RS380000-id-2743245164/,Apartamento com Quarto à Venda/Aluguel 45m²,renting,"Rua Filipinas, 86 - Lapa, São Paulo - SP",45,1,1,1,1700,850,,Apartamento,Rua Filipinas,Lapa,São Paulo,SP,-23.5215756,-46.7043491
326,2740492533,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-40m2-aluguel-RS2400-id-2740492533/,"Apartamento com Quarto para Aluguel, 40m²",renting,"Rua Augusta - Bela Vista, São Paulo - SP",40,1,1,1,2400,979,"Interfone, Varanda, Churrasqueira, Piscina para adulto, Salão de festas",Apartamento,Rua Augusta,Bela Vista,São Paulo,SP,-23.5601219,-46.6500338
327,2740623893,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cerqueira-cesar-centro-sao-paulo-com-garagem-71m2-aluguel-RS7000-id-2740623893/,"Apartamento com 2 Quartos para Aluguel, 71m²",renting,"Rua Padre João Manuel, 173 - Cerqueira César, São Paulo - SP",71,2,2,1,7000,1100,Elevador,Apartamento,Rua Padre João Manuel,Cerqueira César,São Paulo,SP,-23.5610386,-46.6657633
328,2722038349,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-chacara-santo-antonio-zona-sul-zona-sul-sao-paulo-com-garagem-150m2-venda-RS1200000-id-2722038349/,Casa com 3 Quartos para Venda/Aluguel 150m²,renting,"Rua Booker Pittman - Chácara Santo Antônio Zona Sul, São Paulo - SP",150,3,4,2,5000,0,"Área de serviço, Quintal",Casa,Rua Booker Pittman,Chácara Santo Antônio Zona Sul,São Paulo,SP,-23.6277608,-46.7054657
329,2711116415,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-tatuape-zona-leste-sao-paulo-com-garagem-37m2-aluguel-RS4000-id-2711116415/,"Apartamento com Quarto para Aluguel, 37m²",renting,"Rua Tijuco Preto, 1520 - Tatuapé, São Paulo - SP",37,1,1,1,4000,430,Cozinha,Apartamento,Rua Tijuco Preto,Tatuapé,São Paulo,SP,-23.5402524,-46.5766424
330,2744055375,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cerqueira-cesar-centro-sao-paulo-com-garagem-60m2-aluguel-RS3300-id-2744055375/,"Apartamento com 2 Quartos para Aluguel, 60m²",renting,"Rua Frei Caneca, 92 - Cerqueira César, São Paulo - SP",60,2,1,1,3300,871,"Elevador, Interfone, Piscina, Varanda, Sauna",Apartamento,Rua Frei Caneca,Cerqueira César,São Paulo,SP,-23.5610386,-46.6657633
331,2727809495,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-higienopolis-centro-sao-paulo-com-garagem-240m2-venda-RS2300000-id-2727809495/,Apartamento com 2 Quartos para Venda/Aluguel 240m²,renting,"Rua Maranhão - Higienópolis, São Paulo - SP",240,2,2,1,14000,3992,"Elevador, Interfone, Varanda",Apartamento,Rua Maranhão,Higienópolis,São Paulo,SP,-23.5489592,-46.6523049
332,2734581841,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-monte-alegre-zona-sul-sao-paulo-com-garagem-110m2-aluguel-RS5500-id-2734581841/,"Apartamento com 3 Quartos para Aluguel, 110m²",renting,"Rua dos Democratas, 445 - Vila Monte Alegre, São Paulo - SP",110,3,2,1,5500,1300,"Interfone, Piscina",Apartamento,Rua dos Democratas,Vila Monte Alegre,São Paulo,SP,-23.5433727,-47.4545079
333,2689187720,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-tucuruvi-zona-norte-sao-paulo-com-garagem-42m2-aluguel-RS2700-id-2689187720/,"Apartamento com 2 Quartos para Aluguel, 42m²",renting,"Rua Paulo Maldi, 342 - Tucuruvi, São Paulo - SP",42,2,1,1,2700,450,,Apartamento,Rua Paulo Maldi,Tucuruvi,São Paulo,SP,-23.480623,-46.6052628
334,2733346750,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-4-quartos-santo-amaro-zona-sul-sao-paulo-com-garagem-250m2-aluguel-RS20000-id-2733346750/,"Apartamento com 4 Quartos para Aluguel, 250m²",renting,"Rua Irineu Marinho - Santo Amaro, São Paulo - SP",250,4,6,3,20000,2857,"Academia, Piscina, Playground, Espaço verde / Parque",Apartamento,Rua Irineu Marinho,Santo Amaro,São Paulo,SP,-23.6556547,-46.7209734
335,2716363307,27-09-2024,https://www.vivareal.com.br/imovel/casa-3-quartos-planalto-paulista-zona-sul-sao-paulo-com-garagem-163m2-aluguel-RS7500-id-2716363307/,"Casa com 3 Quartos para Aluguel, 163m²",renting,"Avenida dos Bandeirantes, 2088 - Planalto Paulista, São Paulo - SP",163,3,3,2,7500,0,,Casa,Avenida dos Bandeirantes,Planalto Paulista,São Paulo,SP,-23.4689704,-46.5701719
336,2739730093,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-90m2-aluguel-RS8997-id-2739730093/,"Apartamento com 2 Quartos para Aluguel, 90m²",renting,"Rua Cristiano Viana, 62 - Pinheiros, São Paulo - SP",90,2,2,1,8997,1400,"Salão de jogos, Salão de festas, Área de serviço, Aceita animais",Apartamento,Rua Cristiano Viana,Pinheiros,São Paulo,SP,-23.5672842,-46.701939
337,2518170720,27-09-2024,https://www.vivareal.com.br/imovel/casa-8-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-361m2-venda-RS1800000-id-2518170720/,Casa com 8 Quartos para Venda/Aluguel 361m²,renting,"Rua Sargento Antenor Teixeira - Jabaquara, São Paulo - SP",361,8,5,4,10000,0,Edícula,Casa,Rua Sargento Antenor Teixeira,Jabaquara,São Paulo,SP,-23.6463382,-46.6410462
338,2735141680,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-super-quadra-zona-sul-sao-paulo-com-garagem-80m2-aluguel-RS2900-id-2735141680/,"Apartamento com 2 Quartos para Aluguel, 80m²",renting,"Rua Heitor de Souza Pinheiro - Super Quadra, São Paulo - SP",80,2,1,1,2900,623,,Apartamento,Rua Heitor de Souza Pinheiro,Super Quadra,São Paulo,SP,-23.29944,-48.05472
339,2736620126,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-america-zona-sul-sao-paulo-com-garagem-120m2-aluguel-RS6700-id-2736620126/,"Apartamento com 2 Quartos para Aluguel, 120m²",renting,"Rua Bela Cintra, 2286 - Jardim América, São Paulo - SP",120,2,3,1,6700,1885,"Aquecimento, Mobiliado, Escritório, Ar-condicionado, Segurança 24h",Apartamento,Rua Bela Cintra,Jardim América,São Paulo,SP,-23.2314929,-45.8979756
340,2645100862,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cerqueira-cesar-centro-sao-paulo-com-garagem-70m2-aluguel-RS4800-id-2645100862/,"Apartamento com 2 Quartos para Aluguel, 70m²",renting,"Rua da Consolação - Cerqueira César, São Paulo - SP",70,2,2,1,4800,782,"Armário na cozinha, Bicicletário, Garagem, Segurança 24h, Interfone",Apartamento,Rua da Consolação,Cerqueira César,São Paulo,SP,-23.5610386,-46.6657633
341,2669127232,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-vila-medeiros-zona-norte-sao-paulo-com-garagem-200m2-venda-RS800000-id-2669127232/,Casa com 3 Quartos à Venda/Aluguel 200m²,renting,"Rua Eurico Sodré, 80 - Vila Medeiros, São Paulo - SP",200,3,2,3,2700,0,"Estacionamento, Churrasqueira, Aceita animais, Cozinha americana, Mobiliado",Casa,Rua Eurico Sodré,Vila Medeiros,São Paulo,SP,-23.487707,-46.5844955
342,2550945272,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-86m2-aluguel-RS11000-id-2550945272/,"Apartamento com Quarto para Aluguel, 86m²",renting,"Avenida Santo Amaro, 1545 - Itaim Bibi, São Paulo - SP",86,1,1,2,11000,1461,Mobiliado,Apartamento,Avenida Santo Amaro,Itaim Bibi,São Paulo,SP,-23.5843807,-46.6784441
343,2647551264,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-jardim-bonfiglioli-zona-oeste-sao-paulo-com-garagem-460m2-venda-RS1800000-id-2647551264/,Casa com 3 Quartos para Venda/Aluguel 460m²,renting,"Jardim Bonfiglioli, São Paulo - SP",460,3,5,6,9000,0,,Casa,Jardim Bonfiglioli,Jardim Bonfiglioli,São Paulo,SP,-23.207902,-46.8875032
344,2713715306,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-amelia-zona-norte-sao-paulo-com-garagem-45m2-aluguel-RS1700-id-2713715306/,"Apartamento com Quarto para Aluguel, 45m²",renting,"Rua Vereador Pedro Brasil Bandecchi, 175 - Vila Amélia, São Paulo - SP",45,1,1,1,1700,369,"Garagem, Cozinha, Elevador, Área de serviço, Aceita animais",Apartamento,Rua Vereador Pedro Brasil Bandecchi,Vila Amélia,São Paulo,SP,-23.5057122,-47.4539608
345,2734709948,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-santa-catarina-zona-sul-sao-paulo-com-garagem-65m2-aluguel-RS3400-id-2734709948/,"Apartamento com 3 Quartos para Aluguel, 65m²",renting,"Vila Santa Catarina, São Paulo - SP",65,3,2,1,3400,790,,Apartamento,Vila Santa Catarina,Vila Santa Catarina,São Paulo,SP,-22.7511013,-47.3279949
346,2722506618,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-olimpia-zona-sul-sao-paulo-com-garagem-41m2-aluguel-RS3000-id-2722506618/,"Apartamento com Quarto para Aluguel, 41m²",renting,"Vila Olímpia, São Paulo - SP",41,1,1,1,3000,950,Cozinha,Apartamento,Vila Olímpia,Vila Olímpia,São Paulo,SP,-23.5940278,-46.6842193
347,2703475375,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-sumarezinho-zona-oeste-sao-paulo-com-garagem-68m2-aluguel-RS6500-id-2703475375/,"Apartamento com 2 Quartos para Aluguel, 68m²",renting,"Rua Senador César Lacerda Vergueiro - Sumarezinho, São Paulo - SP",68,2,1,1,6500,1060,Cozinha,Apartamento,Rua Senador César Lacerda Vergueiro,Sumarezinho,São Paulo,SP,-23.5471111,-46.6921511
348,2722896447,27-09-2024,https://www.vivareal.com.br/imovel/casa-5-quartos-jardim-guanca-zona-norte-sao-paulo-com-garagem-158m2-aluguel-RS6000-id-2722896447/,"Casa com 5 Quartos para Aluguel, 158m²",renting,"Rua Danúbio Azul, 412 - Jardim Guança, São Paulo - SP",158,5,4,4,6000,0,"Lavanderia, Portão eletrônico, Estacionamento, Aceita animais",Casa,Rua Danúbio Azul,Jardim Guança,São Paulo,SP,-23.4998658,-46.569704
